time,open,high,low,close,MA №1,MA №2,MA №3,MA №4,Volume,Volume MA,Plot,Shapes,RSI,MF
1547769600,3613.32,3620,3565.75,3594.87,3627.4975655247267,3719.5914438602804,3698.4166000000014,5800.222550000005,22713.446755,32164.641484800028,-226.21229999999704,0,44.45302279286269,0.034270121806588505
1547856000,3594.87,3720,3594.23,3665.3,3635.0580524197812,3715.5698554261858,3690.896200000001,5785.979750000006,22171.578123,31612.101927850028,-217.08477142856847,0,47.576483856959584,0.030357635891796114
1547942400,3665.75,3693.73,3475,3539.28,3615.902441935825,3702.5113476168385,3677.881400000001,5770.7412500000055,27901.938598,31507.609940250026,-238.20808571428262,0,42.9253776047161,0.021351942561464114
1548028800,3539.26,3559.51,3475.5,3526.9,3598.1019535486603,3689.503099645221,3665.1992000000014,5755.729750000006,19644.436839,31302.74743055002,-248.5194857142827,0,42.485962248415085,-0.0035404288697327207
1548115200,3526.88,3608.5,3434.85,3570.93,3592.667562838928,3680.7199070789084,3658.9376000000025,5740.535500000006,29336.442967,31011.746410450018,-239.65466071428278,0,44.65588982613617,-0.013125135041902065
1548201600,3570.41,3607.98,3514.5,3552.82,3584.6980502711426,3671.245839887878,3650.9612000000025,5724.514700000005,24938.842698,30788.341127400017,-239.15675714285408,0,43.921871893328216,0.0007751784179667576
1548288000,3552.97,3589,3529.22,3569.62,3581.682440216914,3663.7179998961833,3646.956800000002,5708.802300000006,20826.25118,30353.67595285002,-230.9626821428541,0,44.82786158129885,-0.010157899402177557
1548374400,3569.07,3587.15,3522.51,3565.29,3578.4039521735313,3656.4270369409105,3648.0876000000026,5693.318150000006,17608.346671,29709.55989885002,-223.88616428571115,0,44.62773815931184,0.027763805722381373
1548460800,3566.69,3662.94,3545,3565.25,3575.773161738825,3649.6731823526948,3651.321600000002,5679.6598500000055,19476.532344,28855.696180600014,-197.2709285714254,0,44.625756211269355,-0.0392525033914357
1548547200,3565.62,3579,3486,3550.84,3570.78652939106,3642.352205882125,3654.119800000002,5665.523700000006,22735.598162,28398.98377550001,-171.78641785713953,0,43.8698939777215,-0.030774365171230986
1548633600,3550.05,3557.75,3380.27,3434.15,3543.459223512848,3626.9298202612267,3651.895400000002,5651.441600000007,40405.111401,28474.168189450014,-159.13057857142502,0,38.223832195269026,-0.03295262798151062
1548720000,3434,3443.45,3349.92,3411.04,3516.9753788102785,3610.937981723358,3651.458600000002,5637.423950000006,29544.928977,28501.942662750014,-140.5217107142821,0,37.20264846062127,-0.014659214609171013
1548806400,3410.04,3478,3387.1,3458.18,3505.216303048223,3599.622575669776,3653.0144000000023,5623.454900000006,23968.260243,26730.24424940002,-132.6214214285678,0,40.683757379310954,0.09840700909193502
1548892800,3457.5,3489.2,3418.8,3434.1,3490.9930424385784,3587.361644138681,3652.7964000000024,5608.860350000006,29607.190253,26293.67102540002,-126.73462142856768,0,39.479822320782844,0.03813565436244527
1548979200,3434.1,3488,3401.2,3462.07,3485.208433950863,3578.08078160989,3655.9966000000027,5592.553950000006,25260.476159,26456.69841565002,-117.64384642856751,0,41.64013661523321,0.048598257935330895
1549065600,3462.2,3526.4,3440.29,3504.77,3489.1207471606904,3572.6503533424907,3661.6086000000028,5573.490600000006,17920.802,26033.45064295002,-108.4390964285676,0,44.87520752514669,0.09599661380967939
1549152000,3504.06,3511.09,3426,3458.11,3482.9185977285524,3564.1658827245283,3666.536400000003,5553.871650000006,19867.33639,25265.05690170002,-95.45898571428174,0,42.127106397840414,0.05070870626966056
1549238400,3458.11,3484.88,3433.31,3463.22,3478.978878182842,3556.6884099301187,3671.227400000002,5533.856700000007,23131.981108,24714.75608415002,-88.63852857142471,0,42.54209567117761,0.09019880488318227
1549324800,3463.22,3478.97,3448.43,3471.59,3477.5011025462736,3550.3848240093694,3670.4776000000024,5514.527000000006,25264.41503,24603.96783680002,-77.73976071428163,0,43.25979381779156,0.11979113360827548
1549411200,3471.57,3482.72,3380,3405.37,3463.074882037019,3539.6429851938606,3665.5254000000027,5494.559950000006,35310.244846,24881.70803720002,-76.63512857142473,0,39.098741092902294,0.043951883138124294
1549497600,3407,3426.45,3390,3398.4,3450.1399056296154,3529.180541846167,3660.2490000000025,5474.578000000005,18665.538638,24679.31263135002,-77.96677499999605,0,38.67704426310009,0.02054135225080415
1549584000,3398.4,3733.58,3373.1,3659.04,3491.9199245036925,3538.799760968673,3652.437400000003,5454.268150000005,47968.058013,25969.136625850024,-24.521496428567502,0,57.2465904191509,0.06812609665986957
1549670400,3660.27,3680.02,3625.13,3665.18,3526.571939602954,3548.1612601561787,3648.967800000003,5430.607850000005,24759.833719,25812.031381900022,14.253614285718129,0,57.57253017131332,0.11284981502397427
1549756800,3665.18,3684.99,3609.76,3680.06,3557.2695516823633,3557.931537181647,3643.590800000003,5408.129950000005,23250.602634,25992.33967165002,49.70108571428949,0,58.40023725643056,0.1424788581414838
1549843200,3679.75,3684.9,3615.53,3631.05,3572.0256413458906,3563.347719612636,3637.617600000003,5386.6852000000035,24954.614571,25773.248251850022,75.9951142857181,0,54.6205809581222,0.084654367573393
1549929600,3631.05,3667.6,3582.34,3631.46,3583.9125130767125,3568.3930737154037,3630.086600000003,5363.899650000003,29479.59823,26000.28602845002,97.14466428571808,0,54.64702496833319,0.10118534967955664
1550016000,3631.51,3670,3591.75,3609.4,3589.01001046137,3571.430623810559,3627.358800000003,5340.821450000004,25773.997648,26247.67335185002,112.50916071428944,0,52.862103313627685,0.05933307189663798
1550102400,3608.34,3626.4,3568.11,3590.56,3589.320008369096,3572.8476146394064,3623.6152000000025,5317.719250000003,21753.501261,26454.93108135002,121.24794642857518,0,51.32039332972674,0.038653073573644274
1550188800,3590.57,3653.23,3573.45,3602.47,3591.9500066952764,3575.0418654068576,3624.3064000000027,5294.862000000003,20777.872899,26519.99810910002,130.2767178571466,0,52.26811835197757,0.051994197083129925
1550275200,3602.49,3648.2,3597.91,3618.41,3597.242005356221,3578.2543198211642,3619.8894000000023,5274.299400000004,19565.992751,26361.517838550022,138.76506071428943,0,53.57094423231187,0.028443367379742478
1550361600,3617.22,3700.11,3604.4,3667.58,3611.3096042849766,3584.8710368714483,3619.3346000000033,5254.614400000003,25690.227779,25625.773657450023,144.80857857143232,0,57.4307902919078,0.07628191249048107
1550448000,3667.62,3925,3655,3898.6,3668.7676834279814,3608.110219325415,3621.268400000003,5236.478850000004,64042.730492,27350.663733200017,176.88992500000364,0,70.03526249749744,0.14907381913124548
1550534400,3897.35,3994.52,3856,3907.79,3716.572146742385,3630.3087215976066,3625.3662000000027,5218.923900000003,50207.172667,28662.609354400018,210.20640357143225,0,70.41059478690684,0.09658072028344158
1550620800,3907.35,3986.98,3870.66,3969.74,3767.205717393908,3655.451779257043,3628.818200000003,5203.723400000004,36205.14085,28992.506884250015,245.44347500000367,0,72.87694392103417,0.16827855884471257
1550707200,3969.74,4016.48,3901.03,3937.31,3801.226573915126,3676.3301659787435,3630.393200000003,5188.289000000004,31103.884728,29284.67731270002,268.44592500000374,0,69.60612790159516,0.1295096224854163
1550793600,3937.31,3988,3926.65,3962,3833.381259132101,3697.4908944247627,3634.297600000003,5173.424900000004,23943.16375,29585.795400200015,293.1796428571464,0,70.68486756900909,0.11928740018632353
1550880000,3962,4162.02,3933.15,4117.76,3890.257007305681,3728.6219392821877,3640.812600000003,5160.413400000004,33657.942883,30275.32572485002,328.2536250000038,0,76.38027699323357,0.15870543683528113
1550966400,4118,4198,3712.66,3743.56,3860.9176058445446,3729.728462298322,3640.2646000000027,5147.706200000004,62224.18689,32229.936013950017,284.9998285714323,0,50.83038704847856,0.05909975826672005
1551052800,3743.56,3872.66,3740,3827.92,3854.318084675636,3737.0019095354833,3637.0710000000026,5134.196850000004,38102.966245,32871.863574700015,255.9785321428609,0,54.523655087556385,0.05695417484460758
1551139200,3828.44,3841.51,3777,3809.23,3845.300467740509,3742.3521384587807,3633.7466000000027,5122.522950000004,28838.748036,32548.288734200014,213.68331428571793,0,53.563719312560984,0.08493487093777813
1551225600,3809.31,3838.85,3677.17,3818.07,3839.8543741924072,3747.9608689433153,3631.0054000000027,5110.451550000005,31500.995466,33190.06157560002,168.58309642857526,0,53.97644831997638,0.1337084296538867
1551312000,3818.04,3888,3763.87,3813.69,3834.6214993539256,3752.8296934660325,3627.946200000002,5097.978350000004,32561.961044,32419.756727150012,136.33931785714668,0,53.72166934052711,0.0835928013001832
1551398400,3814.26,3857,3813.01,3823,3832.2971994831405,3758.02749395003,3632.6886000000027,5085.861600000004,23174.57217,32340.493649700016,107.58425714286079,0,54.21635566249909,0.04666069362326507
1551484800,3822.17,3841.31,3772.25,3819.93,3829.8237595865126,3762.6128647685464,3637.061000000002,5074.0208500000035,19445.838355,32150.255435750016,80.87407500000366,0,54.01132894502376,0.027033772209167556
1551571200,3819.97,3835,3781.32,3807.75,3825.40900766921,3765.9563562671724,3641.553400000002,5061.723800000003,16718.16541,31738.432977700017,48.44120000000356,0,53.15251798879636,0.04870436195649822
1551657600,3807.32,3830,3670.69,3715.3,3803.387206135368,3762.204033580715,3646.3232000000016,5048.741550000003,34742.84166,32001.59514920002,0.2206750000034674,0,47.03870213114429,0.017409394413062166
1551744000,3716.1,3877.1,3703.55,3857.73,3814.2557649082946,3769.280031093255,3650.956000000002,5035.107750000003,32962.536162,32361.022074900022,-21.752053571425165,0,55.5260738565453,0.07863480393484125
1551830400,3857.58,3907,3813.09,3861.84,3823.772611926636,3776.136325086347,3657.131600000002,5022.477150000003,24775.11883,32512.10295335002,-45.43656785713955,0,55.74646170022332,0.08741088055019283
1551916800,3861.84,3905.4,3840.4,3873.64,3833.7460895413087,3783.358819524395,3662.7676000000024,5009.457700000003,26455.257661,32795.972191450026,-67.46772857142537,0,56.41426931220929,0.0962047317810678
1552003200,3873.63,3932,3800,3864.89,3839.974871633047,3789.398166226292,3667.741200000002,4997.507950000004,34730.366592,33554.19088350002,-90.21340357142549,0,55.74252999296752,0.09854633467137848
1552089600,3864.88,3971.75,3854.75,3943.04,3860.5878973064373,3800.779042802122,3674.704600000002,4984.823150000004,30979.747653,33818.66687720003,-96.3693964285684,0,60.290445896718346,0.10893643247158386
1552176000,3943.43,3943.43,3881.69,3916.82,3871.83431784515,3809.3746692612244,3679.7350000000024,4972.602800000004,23187.561412,31775.908423200024,-90.53715714285417,0,58.1320559331235,0.039908722244100275
1552262400,3915.99,3936.98,3830,3871.61,3871.78945427612,3813.984693760393,3686.381600000002,4959.3358000000035,38066.885705,31168.894075100026,-90.92664642856857,0,54.50852204935018,0.04743881590908005
1552348800,3871.61,3905.2,3826.06,3882.73,3873.977563420896,3819.0769386670304,3693.4982000000023,4945.341250000003,26921.008622,30704.687463700026,-79.68629642856854,0,55.24742874226546,0.025619903358777923
1552435200,3882.69,3893.56,3840,3866,3872.382050736717,3822.552720987991,3699.399600000002,4931.003050000003,24461.008757,30372.543665150024,-71.3933749999972,0,53.83076765809289,0.04374962297032671
1552521600,3866,3920,3810.43,3877.12,3873.3296405893734,3826.5947416555473,3705.885600000002,4916.888650000003,27048.74853,30527.822904150024,-55.0046214285687,0,54.6629164791542,0.04717746917725648
1552608000,3877.12,3939.22,3872.2,3923.76,3883.415712471499,3833.792168199581,3712.9684000000016,4901.964250000003,21740.061498,29931.928834900027,-14.45413928571144,0,58.07601877077737,0.03319969837211966
1552694400,3924.46,4056.98,3921.98,4005.98,3907.928569977199,3846.546822407019,3721.782200000002,4886.613600000002,28568.376124,28249.138296600024,12.719521428574275,0,63.318600781710465,0.1436485757362222
1552780800,4005.98,4012,3950.01,3981.14,3922.570855981759,3856.5166874139068,3730.100000000002,4871.363200000003,18814.255577,27284.70276320002,40.00012857143137,0,60.84315595841951,0.12614877901880603
1552867200,3981.85,4037,3953.33,3987.81,3935.6186847854074,3866.2421179758394,3738.8394000000017,4856.378050000002,22454.47801,26965.489261900024,64.1854321428599,0,61.280885924788514,0.12036361481362794
1552953600,3987.83,4031,3970,4015.53,3951.600947828326,3877.3004796072587,3750.4670000000024,4841.399650000003,19893.741815,26385.126579350024,91.36779285714572,0,63.125788411605186,0.09723852561225156
1553040000,4017.48,4050,3980.5,4043.04,3969.8887582626608,3889.577481117832,3763.1070000000022,4825.614800000003,23432.300255,25928.643539900026,115.4763750000029,0,64.91260970827022,0.1474746747063233
1553126400,4043.04,4069.32,3880.01,3980.64,3972.0390066101286,3896.3228528868817,3773.5562000000023,4809.007950000003,35997.682119,26569.79903735002,124.68458571428859,0,58.04222421318726,0.17199509027961463
1553212800,3980.85,4008,3968.25,3986.93,3975.017205288103,3903.0344934137793,3784.6128000000026,4792.627500000003,20022.606318,26598.637435500023,132.15392142857428,0,58.518823991191894,0.15562470079541604
1553299200,3987.89,4018.83,3978.01,4006.01,3981.2157642304824,3910.662308716462,3795.491600000003,4775.862250000003,17302.604318,26627.859380900023,138.98743214285997,0,60.0029861507719,0.16801559759978385
1553385600,4006.01,4006.02,3950,3992.18,3983.408611384386,3916.7006562189463,3805.2398000000035,4762.323150000004,17179.850648,25749.709830300024,128.9488750000028,0,58.3726827267099,0.22030247537735445
1553472000,3991.35,3999.3,3888.71,3936.12,3973.950889107509,3918.139126128654,3814.8000000000034,4749.423700000003,33192.890217,25761.227533050023,114.30463571428855,0,52.18335893327435,0.16132116286652376
1553558400,3935.47,3958.98,3894,3948.55,3968.870711286007,3920.3917834524573,3824.5066000000033,4737.188750000004,29349.537627,25989.948472900025,101.31016071428861,0,53.36410520382379,0.19641672807275143
1553644800,3948.77,4048,3936.15,4038.05,3982.7065690288055,3929.1072069004235,3835.835800000003,4726.453750000003,32364.555852,26285.413382450024,104.0051285714315,0,60.85871731952538,0.24367355581273506
1553731200,4039.58,4039.7,4002,4027.81,3991.7272552230443,3936.4185249077996,3848.284600000003,4715.3387500000035,20089.293875,25553.359746600025,100.60955357143158,0,59.67704313379524,0.2663111451851645
1553817600,4028.22,4123.71,4024.03,4103.25,4014.0318041784353,3948.7764119516664,3862.3816000000033,4704.295000000004,30084.217444,25508.583236150025,112.5273321428601,0,65.05960650429674,0.2706173127438814
1553904000,4104.24,4140,4052,4106.97,4032.619443342748,3960.4944555108023,3871.3402000000033,4693.355300000003,19509.292601,25324.669795600024,119.15889642857434,0,65.30554290895196,0.2758682917216513
1553990400,4106.99,4116.12,4082.57,4103.95,4046.8855546741984,3971.1207921396317,3880.115600000003,4682.181950000003,13525.087433,24097.579882000024,118.07805357143152,0,64.9061232973604,0.3151621040320179
1554076800,4102.44,4158.7,4067,4144.56,4066.4204437393587,3983.9681408700294,3889.405600000003,4670.467850000004,25507.067641,24026.88283295002,121.63564642857452,0,67.76150897262306,0.32858996325032697
1554163200,4144.54,4897.99,4140.54,4857.29,4224.594354991487,4048.658648953731,3913.930400000003,4662.371150000003,105383.639263,28073.014358250024,214.75705357143153,0,87.29686051060106,0.45002435844849975
1554249600,4857.19,5275.01,4753.5,4932.6,4366.19548399319,4114.135786068269,3939.953200000003,4654.459350000003,109890.125743,32215.08321890002,288.1359250000031,0,88.11628871591522,0.32962989767174056
1554336000,4932.59,5039.08,4777,4898.66,4472.688387194552,4172.248690803953,3965.7384000000034,4646.427650000002,61054.254168,34180.792852400016,346.74906071428853,0,85.44136206086269,0.287150413136982
1554422400,4898.64,5028.22,4880.62,5004.95,4579.140709755641,4233.930269262919,3994.026200000003,4640.208950000003,39768.552806,34740.80168650002,424.4289785714314,0,86.7934651791963,0.31165984823955595
1554508800,5004.96,5205,4928.59,5043.89,4672.090567804513,4293.927286354555,4022.8546000000033,4633.746150000003,41770.842313,35888.63102330002,494.8360392857169,0,87.2602722641707,0.2919330432035885
1554595200,5042.07,5234,5026,5170.27,4771.7264542436105,4358.8415614394025,4053.891800000003,4627.638050000003,37615.486804,36646.68146300002,576.1545928571456,0,88.6611052781901,0.311152882769772
1554681600,5170.27,5305,5039,5236.9,4864.761163394888,4423.882927258706,4085.278200000003,4621.362550000003,50178.430782,38160.91591135002,656.4213500000026,0,89.3274089923556,0.31804346915837833
1554768000,5238.38,5238.4,5076.68,5150,4921.808930715911,4477.669377091394,4110.306200000003,4613.317450000003,34067.012311,38692.65151415002,708.8633857142884,0,82.51690737351333,0.285352423747109
1554854400,5150,5422,5135,5308.25,4999.097144572728,4539.193867677217,4138.315400000003,4606.243450000002,40073.620471,38896.44843175002,764.9756750000029,0,84.79097949638762,0.291615913312693
1554940800,5307.86,5332.67,4927,5017.37,5002.751715658183,4574.614321923349,4159.268000000003,4597.7903000000015,54696.600686,40630.14815015002,753.3888107142885,0,67.42937252969554,0.2433328146652365
1555027200,5017.37,5080.58,4861.22,5048.01,5011.803372526546,4609.680668447545,4181.482000000003,4590.123400000001,33276.678614,41428.85186495002,739.5144857142888,0,68.16872892207294,0.2591111435320402
1555113600,5047,5099,5004,5045.22,5018.486698021236,4641.942841155134,4203.146400000003,4583.1118000000015,17292.456802,41434.482172650016,712.9201571428603,0,68.0173214328653,0.24582927136516483
1555200000,5047.45,5152.99,5000,5131.3,5041.049358416989,4678.191519588087,4223.417200000003,4576.442700000001,18281.607739,40688.91804875001,683.8903142857176,0,70.21536917558153,0.27224529827026095
1555286400,5131.28,5167.38,4950,5024.95,5037.829486733591,4703.877332951933,4249.045000000003,4568.121800000002,29057.191581,40674.30074645001,622.8102392857178,0,64.33270545483609,0.23675832236942404
1555372800,5024.95,5197.72,5003.94,5173.72,5065.0075893868725,4738.680493474012,4275.961000000003,4560.817500000002,24242.229493,40268.18442850001,585.3974250000033,0,68.32988806860399,0.22875450343586182
1555459200,5173.72,5230.4,5146.8,5202.82,5092.570071509498,4773.061197661123,4303.832800000003,4553.8497000000025,23307.536134,40429.09654145002,540.7836107142891,0,69.06029075021496,0.22847654795099587
1555545600,5202.41,5287,5198.8,5258.44,5125.744057207598,4809.015183019558,4332.640200000003,4547.009050000002,22619.239001,40055.84761930002,501.02683928571724,0,70.46248873893252,0.2184179988041792
1555632000,5258.44,5320,5175,5258.68,5152.331245766079,4842.323687981072,4361.540000000003,4540.244400000003,24611.236323,40310.94480540002,450.71037500000284,0,70.46870802451679,0.2157101047886962
1555718400,5258.68,5333.42,5230.1,5291.73,5180.210996612863,4875.613044426918,4390.914600000003,4534.0741000000025,19168.908274,40593.135847450016,396.47276071428905,0,71.36291951277879,0.21419406148523762
1555804800,5292.91,5314.35,5165,5256.14,5195.39679729029,4903.800226321221,4419.638800000002,4527.804800000002,25549.570939,40595.26101235002,326.1537142857172,0,68.94198636246098,0.19939371820348115
1555891200,5257.41,5400,5208.35,5357.14,5227.745437832232,4937.380950297427,4450.626600000002,4521.621550000003,29563.852309,36804.27166465002,291.8771357142888,0,71.85954365686837,0.11434952830156618
1555977600,5357.14,5600,5332.41,5493.31,5280.858350265786,4978.560879905025,4486.186800000002,4515.909850000003,41262.103917,33372.87057335002,270.7178642857174,0,75.23702722158865,0.190187506767054
1556064000,5490.91,5582.2,5333.35,5415,5307.686680212629,5010.889703615764,4517.332200000002,4510.013500000003,48224.152413,32731.36548560002,226.65240000000313,0,70.03137409374052,0.17526587948080832
1556150400,5415,5491.84,5102,5219.9,5290.129344170103,5026.371947792374,4544.493400000002,4503.036700000002,49636.089948,33224.742342700025,158.2017500000029,0,59.06637402545968,0.10217044967529654
1556236800,5220.47,5510,5161.62,5314.1,5294.923475336082,5047.685136844791,4573.302600000002,4496.242150000002,48912.294513,33581.81495270003,115.96760714285972,0,62.148021082697646,0.10231485320053241
1556323200,5315,5342.5,5257.67,5295.69,5295.076780268866,5066.05586744888,4601.918600000002,4489.437550000002,15422.896935,32472.185459250024,87.08117142857407,0,61.17864982724022,0.08092327769735509
1556409600,5295.69,5340,5259.48,5307.52,5297.565424215093,5083.942099489704,4629.208200000003,4482.820150000002,14371.433869,30681.835613600026,72.28176071428834,0,61.59320896763512,0.050268734013173895
1556496000,5309.81,5332,5178.8,5238.14,5285.680339372075,5095.36416619417,4655.634600000002,4477.747450000002,19918.135079,29974.391752000025,42.3537178571454,0,57.701526513092794,0.04926759910177834
1556582400,5238.14,5339.98,5192.15,5320.81,5292.70627149766,5112.063857587194,4684.6186000000025,4472.861450000001,22238.06823,29082.614139950027,46.092532142859795,0,60.87379959315642,0.06481185308754413
1556668800,5321.94,5402,5316.2,5383.2,5310.805017198128,5132.148016284439,4714.628000000002,4468.112800000001,17217.473216,27208.65776645003,37.22528571428825,0,63.12165818976454,0.1427810684746461
1556755200,5383.2,5538,5370,5492.87,5347.218013758502,5158.868163226332,4747.165400000003,4463.8804500000015,22795.787835,26684.613227500027,46.88272142857409,0,66.73903461941356,0.12151402293774541
1556841600,5494.81,5844,5477.57,5772.69,5432.312411006801,5204.33644743179,4785.076800000003,4458.9814000000015,46297.172849,28134.84902985003,93.74957142857431,0,73.80044979676995,0.16956722272711264
1556928000,5770.62,5900,5587.45,5829.45,5511.739928805441,5250.641155029435,4823.190600000003,4454.332300000001,39682.408991,29204.88909245003,150.38237500000326,0,74.96165975382414,0.17819780528927032
1557014400,5829.83,5839.9,5696,5775.62,5564.515943044353,5289.528476879106,4858.583400000002,4449.505950000001,23822.543775,28943.15670215003,176.64969285714628,0,71.71530882447365,0.19977869719983835
1557100800,5773.18,5805,5619.14,5747.79,5601.170754435482,5323.473774888062,4893.916400000003,4445.150100000001,25256.596325,28993.875043750035,200.0984107142895,0,70.02683520215447,0.18472038127560483
1557187200,5749.92,6028.41,5747.74,5846.34,5650.204603548385,5362.204606377835,4931.087000000002,4441.737400000001,39905.064422,29823.751458150033,233.93501785714648,0,72.49629371617249,0.14639101123804546
1557273600,5846.34,6014.72,5772.2,5987.29,5717.621682838709,5408.507228127625,4970.522200000003,4438.731850000001,23074.05152,29846.492084100035,293.35053571428966,0,75.59348506748307,0.16283740565903046
1557360000,5986.66,6224.55,5983.71,6209.18,5815.933346270967,5467.8163223403935,5013.845000000002,4436.827200000001,27453.011436,29988.58083975003,376.5648821428613,0,79.5060368667212,0.19566829001808522
1557446400,6209.95,6468.92,6172,6373.33,5927.412677016774,5534.8914095744385,5061.698800000002,4435.787850000001,36623.61079,30861.315965550028,470.9814500000042,0,81.82700263139469,0.2052720849219751
1557532800,6375.16,7343.99,6372.85,7076.22,6157.174141613419,5649.063897754109,5123.4846000000025,4438.401400000001,74022.424393,33284.95863825003,634.390767857147,0,88.06170995181522,0.2317388017152071
1557619200,7076.24,7521.78,6750,6967.31,6319.201313290735,5746.711757179731,5182.710600000003,4440.410450000001,86948.975339,36154.214789750025,743.647028571433,0,83.29339276896832,0.13821771415556827
1557705600,6968.24,8100,6870,7790.71,6613.503050632588,5898.119034425677,5258.681200000003,4446.7235500000015,85804.735333,38381.34636055002,965.6038428571476,0,88.40515592151795,0.17487213427283085
1557792000,7795.62,8366,7599.56,7947.56,6880.314440506071,6049.9294763200705,5338.910000000003,4453.768200000001,76583.722603,39799.324870050026,1163.620496428576,0,89.08996120023943,0.18062701532926442
1557878400,7945.26,8249,7850,8169.87,7138.225552404857,6206.962107703769,5423.336400000003,4462.0895500000015,37884.327211,39211.73673320002,1346.6876392857184,0,89.99215895957836,0.23748950807065877
1557964800,8169.08,8320,7705,7866.59,7283.898441923886,6329.89750713312,5499.907200000002,4468.972850000002,69630.513996,40247.647707350014,1445.0301428571481,0,80.2433020301844,0.19790435514641652
1558051200,7868.67,7925,6913,7355.26,7298.170753539109,6405.850284382518,5566.456200000002,4474.0266500000025,88752.008159,43914.10326855002,1418.752067857148,0,67.05415002600014,0.17047126404581658
1558137600,7355.28,7458,7156.61,7257.45,7290.026602831287,6468.931744798628,5629.540200000002,4478.659550000002,37054.944779,45048.27881405002,1356.0525107142903,0,64.85811592892588,0.14949032123370692
1558224000,7257.32,8275.09,7243.08,8148.48,7461.71728226503,6593.342726665396,5710.3704000000025,4487.542300000002,65577.442058,47331.24416300002,1429.5669857142905,0,73.40350104549053,0.19929826035762738
